Asset,Trade,Entry,P/L,Gewinn,DQN,Conf,Verdict,Kerzen
OIL_CRUDE,SELL,96.7560,-0.9676,false,SELL,7,MATCH,418
OIL_CRUDE,SELL,97.4310,-0.9743,false,SELL,6,MATCH,500
OIL_CRUDE,SELL,97.4310,-0.5846,false,SELL,6,MATCH,500
NATURALGAS,SELL,3.0606,-0.0092,false,SELL,5,MATCH,500
OIL_CRUDE,SELL,99.3710,-0.2981,false,SELL,5,MATCH,500
SILVER,SELL,69.7310,-0.6973,false,BUY,5,BESSER,500
SILVER,SELL,69.7310,-0.4184,false,BUY,5,BESSER,500
SILVER,SELL,69.7310,-0.2092,false,BUY,5,BESSER,500
OIL_CRUDE,SELL,97.0130,-0.9701,false,SELL,5,MATCH,499
NATURALGAS,SELL,3.0411,-0.0304,false,SELL,5,MATCH,499
NATURALGAS,SELL,3.0411,-0.0182,false,SELL,5,MATCH,499
SILVER,SELL,71.2230,+1.7806,true,SELL,5,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0636,-0.0092,false,SELL,4,MATCH,500
NATURALGAS,SELL,3.0621,-0.0092,false,CLOSE,4,BESSER,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,4,MATCH,500
OIL_CRUDE,SELL,98.4530,-0.9845,false,SELL,4,MATCH,500
OIL_CRUDE,SELL,98.8480,-0.5931,false,SELL,4,MATCH,500
OIL_CRUDE,SELL,98.8480,+0.4942,true,SELL,4,MATCH,500
OIL_CRUDE,SELL,98.4530,-0.5907,false,SELL,4,MATCH,500
NATURALGAS,SELL,3.0451,-0.0183,false,BUY,4,BESSER,500
OIL_CRUDE,SELL,98.4530,+0.4923,true,SELL,4,MATCH,500
NATURALGAS,SELL,3.0451,-0.0091,false,BUY,4,BESSER,500
NATURALGAS,SELL,3.0586,+0.0153,true,SELL,4,MATCH,500
OIL_CRUDE,SELL,97.4990,-0.9750,false,SELL,4,MATCH,500
OIL_CRUDE,SELL,97.4990,-0.5850,false,SELL,4,MATCH,500
OIL_CRUDE,SELL,96.7810,-0.9678,false,SELL,4,MATCH,417
NATURALGAS,SELL,3.0441,-0.0304,false,SELL,4,MATCH,497
NATURALGAS,SELL,3.0461,-0.0305,false,SELL,4,MATCH,498
NATURALGAS,SELL,3.0646,-0.0092,false,BUY,4,BESSER,500
NATURALGAS,SELL,3.0461,-0.0183,false,SELL,4,MATCH,498
NATURALGAS,SELL,3.0441,-0.0183,false,SELL,4,MATCH,497
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,3,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,3,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,3,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,3,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,3,MATCH,500
NATURALGAS,SELL,3.0745,+0.0154,true,SELL,3,MATCH,500
NATURALGAS,SELL,3.0436,-0.0304,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0511,-0.0183,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,99.3870,-0.2982,false,SELL,3,MATCH,500
GOLD,SELL,4521.5400,+22.6077,true,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.7870,-0.9879,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.7350,-0.9874,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.7040,-0.9870,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,99.0640,-0.5944,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.5140,-0.9851,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.5130,-0.9851,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.9150,-0.5935,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.9220,-0.5935,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.8800,-0.5933,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,99.0640,-0.2972,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.7870,-0.5927,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.7350,-0.5924,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.2725,-0.9827,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.7040,-0.5922,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.2300,-0.9823,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.9220,-0.2968,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.8800,-0.2966,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.7040,-0.2961,false,BUY,3,BESSER,500
SILVER,SELL,69.8390,-0.2095,false,SELL,3,MATCH,500
SILVER,SELL,69.6685,-0.4180,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.9150,+0.4946,true,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.7350,+0.4937,true,SELL,3,MATCH,500
SILVER,SELL,69.6685,-0.2090,false,BUY,3,BESSER,500
SILVER,SELL,70.2880,+0.3514,true,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.1650,-0.9817,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.1610,-0.9816,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.1470,-0.9815,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.5140,-0.5911,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.5130,-0.5911,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.7870,-0.2964,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,97.9330,-0.9793,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.1470,-0.5889,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.2300,-0.5894,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.2725,-0.5896,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.1650,-0.5890,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.1610,-0.5890,false,SELL,3,MATCH,500
NATURALGAS,SELL,3.0436,-0.0183,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.1650,-0.2945,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.1610,-0.2945,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,97.9330,-0.5876,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0511,-0.0092,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,97.9330,-0.2938,false,BUY,3,BESSER,500
SILVER,SELL,70.4360,+0.3522,true,SELL,3,MATCH,500
SILVER,SELL,70.2720,-0.2108,false,BUY,3,BESSER,500
SILVER,SELL,70.2955,-0.2109,false,BUY,3,BESSER,500
SILVER,SELL,69.7140,-0.6971,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.5140,+0.4926,true,SELL,3,MATCH,500
OIL_CRUDE,SELL,98.5130,+0.4926,true,SELL,3,MATCH,500
SILVER,SELL,69.5610,-0.6956,false,BUY,3,BESSER,500
SILVER,SELL,69.5560,-0.6956,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0436,-0.0091,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.2725,-0.2948,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0651,+0.0153,true,SELL,3,MATCH,500
NATURALGAS,SELL,3.0641,+0.0153,true,SELL,3,MATCH,500
SILVER,SELL,69.7140,-0.4183,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.2300,-0.2947,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,97.5030,-0.9750,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,97.4530,-0.9745,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,98.1470,-0.2944,false,BUY,3,BESSER,500
SILVER,SELL,69.5560,-0.4173,false,BUY,3,BESSER,500
SILVER,SELL,69.5610,-0.4174,false,BUY,3,BESSER,500
SILVER,SELL,69.7140,-0.2091,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,97.2700,-0.9727,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,97.2190,-0.9722,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,97.1440,-0.9714,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,97.4530,-0.5847,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,97.5030,-0.5850,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,97.0310,-0.9703,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,96.9390,-0.9694,false,SELL,3,MATCH,498
OIL_CRUDE,SELL,96.9030,-0.9690,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,97.2700,-0.5836,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,96.8140,-0.9681,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,97.2190,-0.5833,false,BUY,3,BESSER,500
OIL_CRUDE,SELL,97.1440,-0.5829,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0486,-0.0305,false,BUY,3,BESSER,347
NATURALGAS,SELL,3.0456,-0.0305,false,BUY,3,BESSER,358
NATURALGAS,SELL,3.0451,-0.0305,false,SELL,3,MATCH,471
NATURALGAS,SELL,3.0426,-0.0304,false,SELL,3,MATCH,500
OIL_CRUDE,SELL,97.0310,-0.5822,false,BUY,3,BESSER,500
SILVER,SELL,69.5560,-0.2087,false,BUY,3,BESSER,500
SILVER,SELL,69.5610,-0.2087,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0421,-0.0304,false,SELL,3,MATCH,415
NATURALGAS,SELL,3.0411,-0.0304,false,SELL,3,MATCH,338
NATURALGAS,SELL,3.0391,-0.0304,false,BUY,3,BESSER,373
NATURALGAS,SELL,3.0401,-0.0304,false,BUY,3,BESSER,374
NATURALGAS,SELL,3.0371,-0.0304,false,SELL,3,MATCH,402
NATURALGAS,SELL,3.0406,-0.0304,false,BUY,3,BESSER,469
NATURALGAS,SELL,3.0376,-0.0304,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0356,-0.0304,false,BUY,3,BESSER,364
NATURALGAS,SELL,3.0341,-0.0303,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0326,-0.0303,false,BUY,3,BESSER,362
NATURALGAS,SELL,3.0304,-0.0303,false,BUY,3,BESSER,363
NATURALGAS,SELL,3.0321,-0.0303,false,SELL,3,MATCH,417
NATURALGAS,SELL,3.0451,-0.0183,false,SELL,3,MATCH,471
NATURALGAS,SELL,3.0426,-0.0183,false,SELL,3,MATCH,500
NATURALGAS,SELL,3.0406,-0.0182,false,BUY,3,BESSER,469
NATURALGAS,SELL,3.0281,-0.0303,false,SELL,3,MATCH,500
NATURALGAS,SELL,3.0281,-0.0303,false,BUY,3,BESSER,500
NATURALGAS,SELL,3.0261,-0.0303,false,SELL,3,MATCH,418
SILVER,SELL,70.2980,+0.8436,true,BUY,3,MISS,500
NATURALGAS,SELL,3.0376,-0.0182,false,BUY,3,BESSER,500
SILVER,SELL,71.2525,+1.7813,true,BUY,3,MISS,500
NATURALGAS,SELL,3.0745,+0.0154,true,CLOSE,2,MISS,500
NATURALGAS,SELL,3.0745,+0.0154,true,CLOSE,2,MISS,500
NATURALGAS,SELL,3.0546,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0511,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0501,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0506,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0511,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0541,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0521,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0531,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0531,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0531,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0551,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0541,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0566,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0611,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0581,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0551,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0571,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0581,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0581,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0491,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0481,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0486,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0501,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0526,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0526,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0506,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0491,-0.0183,false,CLOSE,2,BESSER,500
NATURALGAS,SELL,3.0516,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0486,-0.0183,false,CLOSE,2,BESSER,500
NATURALGAS,SELL,3.0536,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0541,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0511,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0511,-0.0183,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.4820,-0.2984,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0536,-0.0183,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0509,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0481,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0486,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0506,-0.0183,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.1770,-0.5951,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0501,-0.0183,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0526,-0.0183,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.4590,-0.2984,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.4550,-0.2984,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.4430,-0.2983,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.4540,-0.2984,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.4300,-0.2983,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.0390,-0.5942,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.3320,-0.2980,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.3905,-0.2982,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.2895,-0.2979,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.3020,-0.2979,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0551,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0491,-0.0091,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0501,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0526,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0526,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0506,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0491,-0.0091,false,CLOSE,2,BESSER,500
NATURALGAS,SELL,3.0516,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0536,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0541,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0511,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0511,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0536,-0.0092,false,SELL,2,MATCH,500
NATURALGAS,SELL,3.0509,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0506,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0501,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0526,-0.0092,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0481,-0.0091,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0486,-0.0091,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.1770,-0.2975,false,BUY,2,BESSER,500
GOLD,SELL,4516.0200,+22.5801,true,SELL,2,MATCH,500
GOLD,SELL,4514.7400,+22.5737,true,SELL,2,MATCH,500
SILVER,SELL,70.0180,+0.3501,true,BUY,2,MISS,500
SILVER,SELL,70.0530,+0.3503,true,SELL,2,MATCH,500
SILVER,SELL,70.0620,+0.3503,true,SELL,2,MATCH,500
SILVER,SELL,70.0440,+0.3502,true,SELL,2,MATCH,500
SILVER,SELL,70.0270,+0.3501,true,SELL,2,MATCH,500
SILVER,SELL,70.0430,+0.3502,true,SELL,2,MATCH,500
GOLD,SELL,4516.9500,+22.5847,true,SELL,2,MATCH,500
GOLD,SELL,4518.2000,+22.5910,true,BUY,2,MISS,500
GOLD,SELL,4517.9000,+22.5895,true,BUY,2,MISS,500
GOLD,SELL,4519.2900,+22.5965,true,SELL,2,MATCH,500
GOLD,SELL,4518.9900,+22.5949,true,SELL,2,MATCH,500
GOLD,SELL,4517.6900,+22.5885,true,SELL,2,MATCH,500
GOLD,SELL,4519.5550,+22.5978,true,BUY,2,MISS,500
GOLD,SELL,4519.2200,+22.5961,true,BUY,2,MISS,500
GOLD,SELL,4517.9100,+22.5895,true,SELL,2,MATCH,500
GOLD,SELL,4517.2700,+22.5863,true,SELL,2,MATCH,500
GOLD,SELL,4518.9100,+22.5945,true,SELL,2,MATCH,500
GOLD,SELL,4520.3800,+22.6019,true,BUY,2,MISS,500
GOLD,SELL,4521.2900,+22.6065,true,SELL,2,MATCH,500
GOLD,SELL,4521.5750,+22.6079,true,SELL,2,MATCH,500
GOLD,SELL,4521.6100,+22.6080,true,SELL,2,MATCH,500
GOLD,SELL,4521.4100,+22.6070,true,SELL,2,MATCH,500
GOLD,SELL,4523.9800,+22.6199,true,SELL,2,MATCH,500
GOLD,SELL,4524.7500,+22.6237,true,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.0390,-0.2971,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.6250,+0.4981,true,BUY,2,MISS,500
OIL_CRUDE,SELL,99.6730,+0.4984,true,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.7560,+0.4988,true,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.7690,+0.4988,true,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.7290,+0.4986,true,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.6660,+0.4983,true,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.5570,+0.4978,true,BUY,2,MISS,500
SILVER,SELL,69.8640,-0.2096,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.8225,-0.9882,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.8235,-0.9882,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.2320,-0.5954,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.2270,-0.5954,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.6500,-0.9865,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.7805,-0.9878,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.7575,-0.9876,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.7795,-0.9878,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.7410,-0.9874,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.6510,-0.9865,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.6520,-0.9865,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.0460,-0.5943,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.1270,-0.5948,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.0890,-0.5945,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.1280,-0.5948,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.4655,-0.9847,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.4090,-0.9841,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.5100,-0.9851,false,CLOSE,2,BESSER,500
OIL_CRUDE,SELL,98.4540,-0.9845,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.4380,-0.9844,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.4110,-0.9841,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.4875,-0.9849,false,CLOSE,2,BESSER,500
OIL_CRUDE,SELL,98.5530,-0.9855,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.4890,-0.9849,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.5280,-0.9853,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.4700,-0.9847,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.6200,-0.9862,false,HOLD,2,BESSER,500
OIL_CRUDE,SELL,98.8690,-0.5932,false,HOLD,2,BESSER,500
OIL_CRUDE,SELL,98.9280,-0.5936,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.8225,-0.5929,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.8235,-0.5929,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.5990,-0.9860,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.6360,-0.9864,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.4810,-0.9848,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.5650,-0.9857,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.4740,-0.9847,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.6400,-0.9864,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.6110,-0.9861,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.9470,-0.5937,false,CLOSE,2,BESSER,500
OIL_CRUDE,SELL,99.1270,-0.2974,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.2320,-0.2977,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.3090,-0.2979,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.2640,-0.2978,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.2270,-0.2977,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,99.0890,-0.2973,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.1280,-0.2974,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.3570,-0.9836,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.3250,-0.9832,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.3455,-0.9835,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.7805,-0.5927,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.7575,-0.5925,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.7795,-0.5927,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.7410,-0.5924,false,SELL,2,MATCH,500
OIL_CRUDE,SELL,98.3635,-0.9836,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,99.0460,-0.2971,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0481,-0.0091,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0486,-0.0091,false,BUY,2,BESSER,500
NATURALGAS,SELL,3.0486,-0.0091,false,CLOSE,2,BESSER,500
OIL_CRUDE,SELL,98.3240,-0.9832,false,BUY,2,BESSER,500
OIL_CRUDE,SELL,98.2450,-0.9825,false,BUY,2,BESSER,500
